FrameID	Timestamp(s)	Delta(ms)	LocalDelta(ms)	Irregular?
328960	1370.666667	4.166667	4.408264	
328961	1370.670833	4.166667	4.917107	
328962	1370.675000	4.166667	3.715463	
328963	1370.679167	4.166667	4.181278	
328964	1370.683333	4.166667	3.821653	
328965	1370.687500	4.166667	5.870842	
328966	1370.691667	4.166667	3.217673	
328967	1370.695833	4.166667	3.194777	
328968	1370.700000	4.166667	4.154039	
328969	1370.704167	4.166667	5.930056	
328970	1370.708333	4.166667	3.049901	
328971	1370.712500	4.166667	4.113774	
328972	1370.716667	4.166667	4.581562	
328973	1370.720833	4.166667	4.856709	
328974	1370.725000	4.166667	3.400051	
328975	1370.729167	4.166667	3.772308	
328976	1370.733333	4.166667	4.512085	
328977	1370.737500	4.166667	4.468267	
328978	1370.741667	4.166667	3.158459	
328979	1370.745833	4.166667	3.947976	
328980	1370.750000	4.166667	4.011926	
328981	1370.754167	4.166667	5.600038	
328982	1370.758333	4.166667	3.091745	
328983	1370.762500	4.166667	3.946791	
328984	1370.766667	4.166667	4.015084	
328985	1370.770833	4.166667	5.488322	
328986	1370.775000	4.166667	3.239780	
328987	1370.779167	4.166667	3.919158	
328988	1370.783333	4.166667	3.994952	
328989	1370.787500	4.166667	5.781627	
328990	1370.791667	4.166667	3.031742	
328991	1370.795833	4.166667	3.899815	
328992	1370.800000	4.166667	3.997715	
328993	1370.804167	4.166667	5.628461	
328994	1370.808333	4.166667	3.166749	
328995	1370.812500	4.166667	3.857971	
328996	1370.816667	4.166667	4.747756	
328997	1370.820833	4.166667	4.724860	
328998	1370.825000	4.166667	3.330179	
328999	1370.829167	4.166667	3.720200	
329000	1370.833333	4.166667	4.113774	
329001	1370.837500	4.166667	5.836893	
329002	1370.841667	4.166667	3.162012	
329003	1370.845833	4.166667	4.413395	
329004	1370.850000	4.166667	14.414592	
329005	1370.854167	4.166667	1.374548	
329006	1370.858333	4.166667	1.119139	
329007	1370.862500	4.166667	1.036635	
329008	1370.866667	4.166667	2.328283	
329009	1370.870833	4.166667	5.421608	
329010	1370.875000	4.166667	2.977265	
329011	1370.879167	4.166667	3.976003	
329012	1370.883333	4.166667	4.821970	
329013	1370.887500	4.166667	4.343128	
329014	1370.891667	4.166667	3.959818	
329015	1370.895833	4.166667	3.794020	
329016	1370.900000	4.166667	3.987846	
329017	1370.904167	4.166667	5.557404	
329018	1370.908333	4.166667	2.840679	
329019	1370.912500	4.166667	4.434712	
329020	1370.916667	4.166667	3.964555	
329021	1370.920833	4.166667	5.271205	
329022	1370.925000	4.166667	3.865866	
329023	1370.929167	4.166667	3.559534	
329024	1370.933333	4.166667	3.884420	
329025	1370.937500	4.166667	6.038614	
329026	1370.941667	4.166667	2.393024	
329027	1370.945833	4.166667	3.986662	
329028	1370.950000	4.166667	3.988241	
329029	1370.954167	4.166667	5.405028	
329030	1370.958333	4.166667	3.287545	
329031	1370.962500	4.166667	4.596168	
329032	1370.966667	4.166667	3.357023	
329033	1370.970833	4.166667	5.286995	
329034	1370.975000	4.166667	3.510584	
329035	1370.979167	4.166667	3.850865	
329036	1370.983333	4.166667	3.965345	
329037	1370.987500	4.166667	5.720439	
329038	1370.991667	4.166667	3.047927	
329039	1370.995833	4.166667	3.876524	
329040	1371.000000	4.166667	4.017848	
329041	1371.004167	4.166667	5.611091	
329042	1371.008333	4.166667	3.177408	
329043	1371.012500	4.166667	3.876919	
329044	1371.016667	4.166667	4.743018	
329045	1371.020833	4.166667	4.517217	
329046	1371.025000	4.166667	3.643617	
329047	1371.029167	4.166667	3.720595	
329048	1371.033333	4.166667	4.679068	
329049	1371.037500	4.166667	4.858288	
329050	1371.041667	4.166667	3.203857	
329051	1371.045833	4.166667	3.828759	
329052	1371.050000	4.166667	4.134301	
329053	1371.054167	4.166667	5.594512	
329054	1371.058333	4.166667	3.296230	
329055	1371.062500	4.166667	3.958239	
329056	1371.066667	4.166667	4.345497	
329057	1371.070833	4.166667	5.401870	
329058	1371.075000	4.166667	2.733305	
329059	1371.079167	4.166667	4.043112	
329060	1371.083333	4.166667	4.120485	
329061	1371.087500	4.166667	5.359236	
329062	1371.091667	4.166667	3.442291	
329063	1371.095833	4.166667	4.076272	
329064	1371.100000	4.166667	4.047060	
329065	1371.104167	4.166667	5.547535	
329066	1371.108333	4.166667	2.631063	
329067	1371.112500	4.166667	4.071140	
329068	1371.116667	4.166667	4.670778	
329069	1371.120833	4.166667	4.788021	
329070	1371.125000	4.166667	3.506241	
329071	1371.129167	4.166667	4.023769	
329072	1371.133333	4.166667	3.954687	
329073	1371.137500	4.166667	11.930379	
329074	1371.141667	4.166667	1.545478	
329075	1371.145833	4.166667	1.499291	
329076	1371.150000	4.166667	3.669276	
329077	1371.154167	4.166667	5.635961	
329078	1371.158333	4.166667	1.344941	
329079	1371.162500	4.166667	4.015874	
329080	1371.166667	4.166667	4.412211	
329081	1371.170833	4.166667	5.542009	
329082	1371.175000	4.166667	3.150959	
329083	1371.179167	4.166667	3.417816	
329084	1371.183333	4.166667	4.429975	
329085	1371.187500	4.166667	4.784073	
329086	1371.191667	4.166667	3.150170	
329087	1371.195833	4.166667	3.896657	
329088	1371.200000	4.166667	3.983504	
329089	1371.204167	4.166667	5.730308	
329090	1371.208333	4.166667	2.993845	
329091	1371.212500	4.166667	3.871393	
329092	1371.216667	4.166667	4.132328	
329093	1371.220833	4.166667	5.198964	
329094	1371.225000	4.166667	3.576508	
329095	1371.229167	4.166667	3.805073	
329096	1371.233333	4.166667	3.989030	
329097	1371.237500	4.166667	5.255414	
329098	1371.241667	4.166667	3.398472	
329099	1371.245833	4.166667	4.618670	
329100	1371.250000	4.166667	3.420974	
329101	1371.254167	4.166667	5.206464	
329102	1371.258333	4.166667	3.437553	
329103	1371.262500	4.166667	3.930212	
329104	1371.266667	4.166667	4.038375	
329105	1371.270833	4.166667	5.496217	
329106	1371.275000	4.166667	3.232674	
329107	1371.279167	4.166667	3.899420	
329108	1371.283333	4.166667	4.053771	
329109	1371.287500	4.166667	5.167778	
329110	1371.291667	4.166667	3.479793	
329111	1371.295833	4.166667	3.934554	
329112	1371.300000	4.166667	4.089694	
329113	1371.304167	4.166667	5.180410	
329114	1371.308333	4.166667	3.477424	
329115	1371.312500	4.166667	3.960213	
329116	1371.316667	4.166667	4.037191	
329117	1371.320833	4.166667	5.256993	
329118	1371.325000	4.166667	3.560323	
329119	1371.329167	4.166667	3.933764	
329120	1371.333333	4.166667	4.720517	
329121	1371.337500	4.166667	4.400368	
329122	1371.341667	4.166667	3.590325	
329123	1371.345833	4.166667	3.728490	
329124	1371.350000	4.166667	4.670383	
329125	1371.354167	4.166667	4.709464	
329126	1371.358333	4.166667	3.312415	
329127	1371.362500	4.166667	4.105879	
329128	1371.366667	4.166667	4.150881	
329129	1371.370833	4.166667	5.313839	
329130	1371.375000	4.166667	3.484924	
329131	1371.379167	4.166667	4.198647	
329132	1371.383333	4.166667	3.795204	
329133	1371.387500	4.166667	5.405422	
329134	1371.391667	4.166667	2.833179	
329135	1371.395833	4.166667	4.019822	
329136	1371.400000	4.166667	6.553774	
329137	1371.404167	4.166667	9.692495	
329138	1371.408333	4.166667	1.632325	
329139	1371.412500	4.166667	1.757463	
329140	1371.416667	4.166667	2.995030	
329141	1371.420833	4.166667	4.092852	
329142	1371.425000	4.166667	3.320310	
329143	1371.429167	4.166667	3.279255	
329144	1371.433333	4.166667	4.671962	
329145	1371.437500	4.166667	4.710253	
329146	1371.441667	4.166667	4.165882	
329147	1371.445833	4.166667	3.317942	
329148	1371.450000	4.166667	3.966134	
329149	1371.454167	4.166667	6.007034	
329150	1371.458333	4.166667	8.105568	
329151	1371.462500	4.166667	0.707406	
329152	1371.466667	4.166667	1.901155	
329153	1371.470833	4.166667	5.258178	
329154	1371.475000	4.166667	3.437159	
329155	1371.479167	4.166667	3.839812	
329156	1371.483333	4.166667	4.053376	
329157	1371.487500	4.166667	5.420423	
329158	1371.491667	4.166667	3.310836	
329159	1371.495833	4.166667	3.904552	
329160	1371.500000	4.166667	4.038770	
329161	1371.504167	4.166667	5.599643	
329162	1371.508333	4.166667	3.141090	
329163	1371.512500	4.166667	3.905737	
329164	1371.516667	4.166667	4.058113	
329165	1371.520833	4.166667	5.446477	
329166	1371.525000	4.166667	3.299783	
329167	1371.529167	4.166667	3.856787	
329168	1371.533333	4.166667	4.059297	
329169	1371.537500	4.166667	5.416081	
329170	1371.541667	4.166667	3.329784	
329171	1371.545833	4.166667	3.835075	
329172	1371.550000	4.166667	4.056534	
329173	1371.554167	4.166667	5.397527	
329174	1371.558333	4.166667	3.372024	
329175	1371.562500	4.166667	3.866261	
329176	1371.566667	4.166667	4.260624	
329177	1371.570833	4.166667	5.111722	
329178	1371.575000	4.166667	3.398472	
329179	1371.579167	4.166667	4.024953	
329180	1371.583333	4.166667	6.119935	
329181	1371.587500	4.166667	3.550849	
329182	1371.591667	4.166667	2.923184	
329183	1371.595833	4.166667	4.894606	
329184	1371.600000	4.166667	3.557955	
329185	1371.604167	4.166667	5.390816	
329186	1371.608333	4.166667	2.755017	
329187	1371.612500	4.166667	3.925474	
329188	1371.616667	4.166667	4.713412	
329189	1371.620833	4.166667	5.682543	
329190	1371.625000	4.166667	2.521320	
329191	1371.629167	4.166667	3.921132	
329192	1371.633333	4.166667	4.849208	
329193	1371.637500	4.166667	4.435107	
329194	1371.641667	4.166667	3.332943	
329195	1371.645833	4.166667	4.276809	
329196	1371.650000	4.166667	3.949160	
329197	1371.654167	4.166667	5.183174	
329198	1371.658333	4.166667	3.696515	
329199	1371.662500	4.166667	3.612826	
329200	1371.666667	4.166667	3.926659	
329201	1371.670833	4.166667	5.358841	
329202	1371.675000	4.166667	3.023847	
329203	1371.679167	4.166667	4.830260	
329204	1371.683333	4.166667	3.655065	
329205	1371.687500	4.166667	5.065931	
329206	1371.691667	4.166667	3.135563	
329207	1371.695833	4.166667	4.449713	
329208	1371.700000	4.166667	3.905342	
329209	1371.704167	4.166667	5.281074	
329210	1371.708333	4.166667	3.034505	
329211	1371.712500	4.166667	4.079825	
329212	1371.716667	4.166667	4.246018	
329213	1371.720833	4.166667	5.148435	
329214	1371.725000	4.166667	3.560718	
329215	1371.729167	4.166667	3.849681	
329216	1371.733333	4.166667	4.154039	
329217	1371.737500	4.166667	5.232518	
329218	1371.741667	4.166667	3.293072	
329219	1371.745833	4.166667	4.125617	
329220	1371.750000	4.166667	5.279495	
329221	1371.754167	4.166667	4.411027	
329222	1371.758333	4.166667	3.015162	
329223	1371.762500	4.166667	4.026138	
329224	1371.766667	4.166667	3.968898	
329225	1371.770833	4.166667	5.132250	
329226	1371.775000	4.166667	3.564666	
329227	1371.779167	4.166667	3.990609	
329228	1371.783333	4.166667	4.356550	
329229	1371.787500	4.166667	5.051324	
329230	1371.791667	4.166667	4.775389	
329231	1371.795833	4.166667	2.619615	
329232	1371.800000	4.166667	4.468662	
329233	1371.804167	4.166667	4.721307	
329234	1371.808333	4.166667	3.672040	
329235	1371.812500	4.166667	4.866972	
329236	1371.816667	4.166667	3.355838	
329237	1371.820833	4.166667	5.137382	
329238	1371.825000	4.166667	2.958317	
329239	1371.829167	4.166667	3.819679	
329240	1371.833333	4.166667	5.373447	
329241	1371.837500	4.166667	3.784941	
329242	1371.841667	4.166667	4.048244	
329243	1371.845833	4.166667	3.774282	
329244	1371.850000	4.166667	3.910868	
329245	1371.854167	4.166667	5.059614	
329246	1371.858333	4.166667	3.138722	
329247	1371.862500	4.166667	4.088510	
329248	1371.866667	4.166667	4.896185	
329249	1371.870833	4.166667	4.590642	
329250	1371.875000	4.166667	3.221621	
329251	1371.879167	4.166667	3.992583	
329252	1371.883333	4.166667	4.341155	
329253	1371.887500	4.166667	4.897369	
329254	1371.891667	4.166667	3.573350	
329255	1371.895833	4.166667	4.233386	
329256	1371.900000	4.166667	3.905737	
329257	1371.904167	4.166667	4.967241	
329258	1371.908333	4.166667	3.822443	
329259	1371.912500	4.166667	3.670855	
329260	1371.916667	4.166667	4.099957	
329261	1371.920833	4.166667	5.082510	
329262	1371.925000	4.166667	3.277676	
329263	1371.929167	4.166667	4.402737	
329264	1371.933333	4.166667	3.947976	
329265	1371.937500	4.166667	4.978689	
329266	1371.941667	4.166667	3.434395	
329267	1371.945833	4.166667	5.777285	
329268	1371.950000	4.166667	3.570587	
329269	1371.954167	4.166667	3.509005	
329270	1371.958333	4.166667	4.981847	
329271	1371.962500	4.166667	3.203462	
329272	1371.966667	4.166667	4.851972	
329273	1371.970833	4.166667	9.189179	
329274	1371.975000	4.166667	0.824650	
329275	1371.979167	4.166667	1.513503	
329276	1371.983333	4.166667	5.812813	
329277	1371.987500	4.166667	6.406134	
329278	1371.991667	4.166667	2.104061	
329279	1371.995833	4.166667	2.580928	
329280	1372.000000	4.166667	5.663989	
329281	1372.004167	4.166667	6.399029	
329282	1372.008333	4.166667	2.323151	
329283	1372.012500	4.166667	2.788176	
329284	1372.016667	4.166667	14.513676	
329285	1372.020833	4.166667	1.596007	
329286	1372.025000	4.166667	3.354654	
329287	1372.029167	4.166667	3.394525	
329288	1372.033333	4.166667	3.136353	
329289	1372.037500	4.166667	3.290309	
329290	1372.041667	4.166667	2.833574	
329291	1372.045833	4.166667	2.068138	
329292	1372.050000	4.166667	4.450897	
329293	1372.054167	4.166667	3.825206	
329294	1372.058333	4.166667	3.398472	
329295	1372.062500	4.166667	3.818495	
329296	1372.066667	4.166667	15.463859	
329297	1372.070833	4.166667	0.864520	
329298	1372.075000	4.166667	0.682537	
329299	1372.079167	4.166667	0.598059	
329300	1372.083333	4.166667	3.386630	
329301	1372.087500	4.166667	4.358919	
329302	1372.091667	4.166667	3.604141	
329303	1372.095833	4.166667	4.527480	
329304	1372.100000	4.166667	4.183251	
329305	1372.104167	4.166667	4.593800	
329306	1372.108333	4.166667	3.199514	
329307	1372.112500	4.166667	3.985872	
329308	1372.116667	4.166667	5.272389	
329309	1372.120833	4.166667	4.040349	
329310	1372.125000	4.166667	3.548086	
329311	1372.129167	4.166667	4.202989	
329312	1372.133333	4.166667	4.800258	
329313	1372.137500	4.166667	4.701964	
329314	1372.141667	4.166667	2.691855	
329315	1372.145833	4.166667	4.095615	
329316	1372.150000	4.166667	5.146461	
329317	1372.154167	4.166667	3.981135	
329318	1372.158333	4.166667	4.719728	
329319	1372.162500	4.166667	3.158459	
329320	1372.166667	4.166667	5.193437	
329321	1372.170833	4.166667	3.779414	
329322	1372.175000	4.166667	3.497557	
329323	1372.179167	4.166667	4.415369	
329324	1372.183333	4.166667	4.099168	
329325	1372.187500	4.166667	4.514453	
329326	1372.191667	4.166667	3.994162	
329327	1372.195833	4.166667	3.657039	
329328	1372.200000	4.166667	4.872499	
329329	1372.204167	4.166667	4.406290	
329330	1372.208333	4.166667	3.348338	
329331	1372.212500	4.166667	4.247202	
329332	1372.216667	4.166667	5.129881	
329333	1372.220833	4.166667	3.939291	
329334	1372.225000	4.166667	3.548875	
329335	1372.229167	4.166667	4.118116	
329336	1372.233333	4.166667	7.692256	
329337	1372.237500	4.166667	1.509950	
329338	1372.241667	4.166667	3.820864	
329339	1372.245833	4.166667	3.677961	
329340	1372.250000	4.166667	5.284627	
329341	1372.254167	4.166667	3.216094	
329342	1372.258333	4.166667	3.866261	
329343	1372.262500	4.166667	4.145749	
329344	1372.266667	4.166667	6.025587	
329345	1372.270833	4.166667	2.796861	
329346	1372.275000	4.166667	3.683882	
329347	1372.279167	4.166667	4.177330	
329348	1372.283333	4.166667	5.979795	
329349	1372.287500	4.166667	2.996214	
329350	1372.291667	4.166667	3.503873	
329351	1372.295833	4.166667	4.171803	
329352	1372.300000	4.166667	6.024403	
329353	1372.304167	4.166667	2.959107	
329354	1372.308333	4.166667	3.538217	
329355	1372.312500	4.166667	4.126801	
329356	1372.316667	4.166667	4.465109	
329357	1372.320833	4.166667	4.216806	
329358	1372.325000	4.166667	3.755334	
329359	1372.329167	4.166667	4.568141	
329360	1372.333333	4.166667	6.330341	
329361	1372.337500	4.166667	2.794887	
329362	1372.341667	4.166667	3.055033	
329363	1372.345833	4.166667	4.264177	
329364	1372.350000	4.166667	5.334761	
329365	1372.354167	4.166667	3.420974	
329366	1372.358333	4.166667	3.592693	
329367	1372.362500	4.166667	4.343918	
329368	1372.366667	4.166667	5.173699	
329369	1372.370833	4.166667	3.392156	
329370	1372.375000	4.166667	3.742307	
329371	1372.379167	4.166667	4.504190	
329372	1372.383333	4.166667	4.031270	
329373	1372.387500	4.166667	4.603669	
329374	1372.391667	4.166667	3.618353	
329375	1372.395833	4.166667	4.048244	
329376	1372.400000	4.166667	5.881106	
329377	1372.404167	4.166667	2.798835	
329378	1372.408333	4.166667	4.213253	
329379	1372.412500	4.166667	4.133117	
329380	1372.416667	4.166667	5.216333	
329381	1372.420833	4.166667	3.257938	
329382	1372.425000	4.166667	3.766387	
329383	1372.429167	4.166667	4.124827	
329384	1372.433333	4.166667	4.928949	
329385	1372.437500	4.166667	4.376683	
329386	1372.441667	4.166667	4.186015	
329387	1372.445833	4.166667	3.563086	
329388	1372.450000	4.166667	4.682226	
329389	1372.454167	4.166667	3.923895	
329390	1372.458333	4.166667	4.352997	
329391	1372.462500	4.166667	3.593483	
329392	1372.466667	4.166667	4.980663	
329393	1372.470833	4.166667	4.289047	
329394	1372.475000	4.166667	3.002925	
329395	1372.479167	4.166667	4.086141	
329396	1372.483333	4.166667	5.202912	
329397	1372.487500	4.166667	3.379524	
329398	1372.491667	4.166667	3.996926	
329399	1372.495833	4.166667	4.163514	
329400	1372.500000	4.166667	6.117171	
329401	1372.504167	4.166667	2.848574	
329402	1372.508333	4.166667	3.534664	
329403	1372.512500	4.166667	4.169040	
329404	1372.516667	4.166667	4.944740	
329405	1372.520833	4.166667	3.825995	
329406	1372.525000	4.166667	4.198252	
329407	1372.529167	4.166667	3.619932	
329408	1372.533333	4.166667	7.059459	
329409	1372.537500	4.166667	2.249726	
329410	1372.541667	4.166667	3.243727	
329411	1372.545833	4.166667	4.183251	
329412	1372.550000	4.166667	7.753049	
329413	1372.554167	4.166667	1.805623	
329414	1372.558333	4.166667	2.982397	
329415	1372.562500	4.166667	4.135091	
329416	1372.566667	4.166667	6.063089	
329417	1372.570833	4.166667	3.032926	
329418	1372.575000	4.166667	3.418210	
329419	1372.579167	4.166667	4.154434	
329420	1372.583333	4.166667	6.497718	
329421	1372.587500	4.166667	2.666591	
329422	1372.591667	4.166667	3.280045	
329423	1372.595833	4.166667	4.192331	
329424	1372.600000	4.166667	6.909056	
329425	1372.604167	4.166667	2.013661	
329426	1372.608333	4.166667	3.600589	
329427	1372.612500	4.166667	4.193120	
329428	1372.616667	4.166667	5.506086	
329429	1372.620833	4.166667	3.011215	
329430	1372.625000	4.166667	3.879288	
329431	1372.629167	4.166667	4.518401	
329432	1372.633333	4.166667	4.351024	
329433	1372.637500	4.166667	3.769940	
329434	1372.641667	4.166667	4.143381	
329435	1372.645833	4.166667	3.982320	
329436	1372.650000	4.166667	6.042957	
329437	1372.654167	4.166667	2.876602	
329438	1372.658333	4.166667	3.916000	
329439	1372.662500	4.166667	4.506953	
329440	1372.666667	4.166667	5.529377	
329441	1372.670833	4.166667	4.095220	
329442	1372.675000	4.166667	3.129247	
329443	1372.679167	4.166667	3.450186	
329444	1372.683333	4.166667	5.576353	
329445	1372.687500	4.166667	3.040032	
329446	1372.691667	4.166667	4.079430	
329447	1372.695833	4.166667	3.886788	
329448	1372.700000	4.166667	5.455557	
329449	1372.704167	4.166667	3.067665	
329450	1372.708333	4.166667	3.916395	
329451	1372.712500	4.166667	5.055272	
329452	1372.716667	4.166667	3.767571	
329453	1372.720833	4.166667	5.554641	
329454	1372.725000	4.166667	3.118589	
329455	1372.729167	4.166667	3.655460	
329456	1372.733333	4.166667	5.138961	
329457	1372.737500	4.166667	3.348733	
329458	1372.741667	4.166667	3.819679	
329459	1372.745833	4.166667	4.099957	
329460	1372.750000	4.166667	6.255731	
329461	1372.754167	4.166667	2.611719	
329462	1372.758333	4.166667	3.758886	
329463	1372.762500	4.166667	4.012716	
329464	1372.766667	4.166667	5.934398	
329465	1372.770833	4.166667	2.910157	
329466	1372.775000	4.166667	3.643617	
329467	1372.779167	4.166667	4.215622	
329468	1372.783333	4.166667	4.814470	
329469	1372.787500	4.166667	3.800731	
329470	1372.791667	4.166667	3.959818	
329471	1372.795833	4.166667	3.946397	
329472	1372.800000	4.166667	6.639041	
329473	1372.804167	4.166667	2.357890	
329474	1372.808333	4.166667	3.899420	
329475	1372.812500	4.166667	3.949949	
329476	1372.816667	4.166667	6.778391	
329477	1372.820833	4.166667	2.278544	
329478	1372.825000	4.166667	3.814153	
329479	1372.829167	4.166667	3.751781	
329480	1372.833333	4.166667	6.574301	
329481	1372.837500	4.166667	2.589218	
329482	1372.841667	4.166667	3.751781	
329483	1372.845833	4.166667	3.758492	
329484	1372.850000	4.166667	6.675754	
329485	1372.854167	4.166667	2.775939	
329486	1372.858333	4.166667	3.078324	
329487	1372.862500	4.166667	4.634855	
329488	1372.866667	4.166667	3.782572	
329489	1372.870833	4.166667	4.143776	
329490	1372.875000	4.166667	4.617091	
329491	1372.879167	4.166667	3.882051	
329492	1372.883333	4.166667	5.238440	
329493	1372.887500	4.166667	3.469134	
329494	1372.891667	4.166667	3.462818	
329495	1372.895833	4.166667	5.410160	
329496	1372.900000	4.166667	3.662566	
329497	1372.904167	4.166667	4.306811	
329498	1372.908333	4.166667	3.333732	
329499	1372.912500	4.166667	4.091273	
329500	1372.916667	4.166667	6.222177	
329501	1372.920833	4.166667	4.861446	
329502	1372.925000	4.166667	2.721067	
329503	1372.929167	4.166667	3.301757	
329504	1372.933333	4.166667	5.296469	
329505	1372.937500	4.166667	3.608089	
329506	1372.941667	4.166667	3.930212	
329507	1372.945833	4.166667	3.509399	
329508	1372.950000	4.166667	5.139356	
329509	1372.954167	4.166667	4.130354	
329510	1372.958333	4.166667	3.331363	
329511	1372.962500	4.166667	3.947581	
329512	1372.966667	4.166667	5.247519	
329513	1372.970833	4.166667	3.221226	
329514	1372.975000	4.166667	4.090089	
329515	1372.979167	4.166667	4.165487	
329516	1372.983333	4.166667	5.240414	
329517	1372.987500	4.166667	3.435580	
329518	1372.991667	4.166667	3.840207	
329519	1372.995833	4.166667	4.129170	
329520	1373.000000	4.166667	7.364607	
329521	1373.004167	4.166667	1.546662	
329522	1373.008333	4.166667	3.666118	
329523	1373.012500	4.166667	4.209700	
329524	1373.016667	4.166667	7.513431	
329525	1373.020833	4.166667	2.226041	
329526	1373.025000	4.166667	3.091351	
329527	1373.029167	4.166667	3.690199	
329528	1373.033333	4.166667	4.933687	
329529	1373.037500	4.166667	4.345497	
329530	1373.041667	4.166667	3.224779	
329531	1373.045833	4.166667	4.158776	
329532	1373.050000	4.166667	7.230389	
329533	1373.054167	4.166667	2.003397	
329534	1373.058333	4.166667	3.766387	
329535	1373.062500	4.166667	3.707963	
329536	1373.066667	4.166667	7.447901	
329537	1373.070833	4.166667	2.319993	
329538	1373.075000	4.166667	3.168328	
329539	1373.079167	4.166667	3.726911	
329540	1373.083333	4.166667	7.465665	
329541	1373.087500	4.166667	1.636667	
329542	1373.091667	4.166667	3.694936	
329543	1373.095833	4.166667	4.112195	
329544	1373.100000	4.166667	5.132645	
329545	1373.104167	4.166667	4.676304	
329546	1373.108333	4.166667	2.495661	
329547	1373.112500	4.166667	4.172988	
329548	1373.116667	4.166667	5.359631	
329549	1373.120833	4.166667	3.434001	
329550	1373.125000	4.166667	4.799469	
329551	1373.129167	4.166667	3.355838	
329552	1373.133333	4.166667	5.455952	
329553	1373.137500	4.166667	3.314389	
329554	1373.141667	4.166667	3.432027	
329555	1373.145833	4.166667	4.192331	
329556	1373.150000	4.166667	5.222649	
329557	1373.154167	4.166667	3.265834	
329558	1373.158333	4.166667	3.903368	
329559	1373.162500	4.166667	4.252334	
329560	1373.166667	4.166667	5.188700	
329561	1373.170833	4.166667	3.298204	
329562	1373.175000	4.166667	3.959818	
329563	1373.179167	4.166667	4.171409	
329564	1373.183333	4.166667	4.983821	
329565	1373.187500	4.166667	3.313205	
329566	1373.191667	4.166667	4.536560	
329567	1373.195833	4.166667	3.825206	
329568	1373.200000	4.166667	5.090011	
329569	1373.204167	4.166667	3.526769	
329570	1373.208333	4.166667	3.929817	
329571	1373.212500	4.166667	4.054955	
329572	1373.216667	4.166667	5.037508	
329573	1373.220833	4.166667	3.322679	
329574	1373.225000	4.166667	4.322601	
329575	1373.229167	4.166667	3.948765	
329576	1373.233333	4.166667	5.135013	
329577	1373.237500	4.166667	3.384656	
329578	1373.241667	4.166667	4.071535	
329579	1373.245833	4.166667	4.373525	
329580	1373.250000	4.166667	5.028429	
329581	1373.254167	4.166667	3.647959	
329582	1373.258333	4.166667	3.880472	
329583	1373.262500	4.166667	3.852839	
329584	1373.266667	4.166667	6.534036	
329585	1373.270833	4.166667	2.475528	
329586	1373.275000	4.166667	3.565060	
329587	1373.279167	4.166667	4.206147	
329588	1373.283333	4.166667	6.959585	
329589	1373.287500	4.166667	2.147879	
329590	1373.291667	4.166667	3.500320	
329591	1373.295833	4.166667	4.021795	
329592	1373.300000	4.166667	7.848186	
329593	1373.304167	4.166667	2.211435	
329594	1373.308333	4.166667	2.900288	
329595	1373.312500	4.166667	3.707568	
329596	1373.316667	4.166667	7.895556	
329597	1373.320833	4.166667	2.257227	
329598	1373.325000	4.166667	3.369260	
329599	1373.329167	4.166667	3.297809	
329600	1373.333333	4.166667	5.452004	
329601	1373.337500	4.166667	2.836732	
329602	1373.341667	4.166667	5.115275	
329603	1373.345833	4.166667	3.093719	
329604	1373.350000	4.166667	9.022591	
329605	1373.354167	4.166667	2.008134	
329606	1373.358333	4.166667	3.135958	
329607	1373.362500	4.166667	3.008451	
329608	1373.366667	4.166667	4.907238	
329609	1373.370833	4.166667	3.614800	
329610	1373.375000	4.166667	3.477819	
329611	1373.379167	4.166667	4.403526	
329612	1373.383333	4.166667	4.705911	
329613	1373.387500	4.166667	3.546507	
329614	1373.391667	4.166667	3.932185	
329615	1373.395833	4.166667	4.225491	
329616	1373.400000	4.166667	6.516272	
329617	1373.404167	4.166667	2.139984	
329618	1373.408333	4.166667	4.435897	
329619	1373.412500	4.166667	3.513347	
329620	1373.416667	4.166667	4.873683	
329621	1373.420833	4.166667	3.482556	
329622	1373.425000	4.166667	4.094431	
329623	1373.429167	4.166667	4.456029	
329624	1373.433333	4.166667	4.613143	
329625	1373.437500	4.166667	3.552033	
329626	1373.441667	4.166667	4.970004	
329627	1373.445833	4.166667	3.285966	
329628	1373.450000	4.166667	4.881184	
329629	1373.454167	4.166667	3.750991	
329630	1373.458333	4.166667	3.921132	
329631	1373.462500	4.166667	4.197068	
329632	1373.466667	4.166667	4.851182	
329633	1373.470833	4.166667	3.554797	
329634	1373.475000	4.166667	4.021795	
329635	1373.479167	4.166667	4.222727	
329636	1373.483333	4.166667	4.828286	
329637	1373.487500	4.166667	3.494399	
329638	1373.491667	4.166667	4.165487	
329639	1373.495833	4.166667	4.166672	
329640	1373.500000	4.166667	4.975531	
329641	1373.504167	4.166667	3.355444	
329642	1373.508333	4.166667	4.064429	
329643	1373.512500	4.166667	4.185620	
329644	1373.516667	4.166667	6.993534	
329645	1373.520833	4.166667	1.911024	
329646	1373.525000	4.166667	3.899026	
329647	1373.529167	4.166667	3.855997	
329648	1373.533333	4.166667	6.969849	
329649	1373.537500	4.166667	1.915366	
329650	1373.541667	4.166667	4.039165	
329651	1373.545833	4.166667	3.962582	
329652	1373.550000	4.166667	6.672201	
329653	1373.554167	4.166667	2.163274	
329654	1373.558333	4.166667	4.243255	
329655	1373.562500	4.166667	3.370839	
329656	1373.566667	4.166667	7.252101	
329657	1373.570833	4.166667	2.131299	
